Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount
76232260-3c1f-4916-97ad-a681efc8b515,3a64bd5a-71d8-4eb4-97fb-0aa821aae9ff,27-12-2023,461.66
2836b6cd-281d-4f19-bfea-9ad64447db9a,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,27-02-2023,414.61
74620984-f06c-4bbb-920f-b34c59716e88,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,30-07-2022,128.95
7490388e-d78f-4b15-9f68-e72710998b55,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,30-01-2020,402.8
99a875cb-8203-4367-a034-51b3d21ee06e,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,20-04-2021,422.38
e7699031-7da9-4eb7-9ebd-ec1f814fcd95,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,12-04-2023,365.98
ec18c924-6bb6-496d-bff8-f74f6a56317b,3ac2a37c-b9d9-471f-b4de-2c8a75bd8615,21-09-2022,64.17
3bc68076-b355-44f4-8a1a-5d23639ffc9c,3ae7d37f-183d-4e6e-a252-ecec5bd1683a,20-03-2021,167.25
66cadb83-dab6-4344-a74c-e4b1be129009,3ae7d37f-183d-4e6e-a252-ecec5bd1683a,07-11-2021,181.47
8383656c-f5b6-49ce-8252-1130903f91b1,3ae7d37f-183d-4e6e-a252-ecec5bd1683a,11-10-2020,434.1
b257538d-7415-412b-80c1-e797351e2ab4,3ae7d37f-183d-4e6e-a252-ecec5bd1683a,21-05-2023,30.58
be617258-ab3d-4014-9c89-14213757be20,3ae7d37f-183d-4e6e-a252-ecec5bd1683a,12-09-2024,454.28
24e36105-dbb9-466d-bfcb-35e112968b8a,3b194739-aac4-4695-9958-f90ad497daf7,16-01-2020,240.15
9a548d36-a268-414f-a532-13b25ac10c63,3b194739-aac4-4695-9958-f90ad497daf7,26-08-2021,230.41
ed2e3da7-89e5-4f21-b495-f79060fd33a5,3b194739-aac4-4695-9958-f90ad497daf7,31-07-2022,52.23
5745b81b-f389-48a5-9589-3c81c01bd9bc,3b3b93a0-9931-43f7-9c3a-dfb36235b0b1,27-10-2023,297.11
9e137987-ba0a-4e75-8bbc-a83b78af9d46,3b3b93a0-9931-43f7-9c3a-dfb36235b0b1,08-11-2020,202.4
b145cf23-106e-4cf2-b447-7df7cb5f3f69,3b3b93a0-9931-43f7-9c3a-dfb36235b0b1,06-02-2024,69.06
f6789d3f-8b01-4ed7-9cb6-93b349bc23a1,3b3b93a0-9931-43f7-9c3a-dfb36235b0b1,24-12-2021,338.63
4fbcf467-2ce9-48b5-894b-a7c47ba4e8ef,3b7f682f-cf6e-47b0-9914-e289382fcb93,30-10-2024,245.28
b713d84c-876a-4ad3-aa4d-09ab8382f8c8,3b7f682f-cf6e-47b0-9914-e289382fcb93,31-05-2022,178.52
ddd56425-26b9-459e-a0df-3a8178f88cd0,3b7f682f-cf6e-47b0-9914-e289382fcb93,24-06-2021,290.04
511cdaf1-d148-4154-9daf-4f6858cf3845,3b82bd9b-513d-49b6-af0e-f4a99c639473,11-02-2021,447.7
93e82c45-fbf0-4071-beb5-fab58ef489af,3b82bd9b-513d-49b6-af0e-f4a99c639473,05-05-2022,64.22
99d4d6b0-7eb9-4808-b41b-d95288eef93a,3b82bd9b-513d-49b6-af0e-f4a99c639473,19-01-2023,18.53
c73e4545-1ed1-420c-a55a-4a34679a4116,3b82bd9b-513d-49b6-af0e-f4a99c639473,11-03-2024,196.81
d24e6c42-ffef-4e5c-9261-f15ed0589d05,3b9377e8-132a-40ff-a888-9259e353656d,12-01-2021,357.83
db1a3798-d996-40f0-9c46-4054bc1da2a1,3b9377e8-132a-40ff-a888-9259e353656d,03-08-2024,34.15
f78b263d-3934-44e9-bea2-0f0047dd52fe,3b9377e8-132a-40ff-a888-9259e353656d,16-03-2021,319.97
04615247-5d57-4482-8b0c-581d1abc11e9,3bc07564-4105-4a33-b1ab-d46036bb7673,26-11-2022,390.07
2db9dae0-dac4-4dfb-9a73-1e1a82da9325,3bc07564-4105-4a33-b1ab-d46036bb7673,12-06-2021,128.72
5797d51e-488d-41f2-a581-8443302a005e,3bc07564-4105-4a33-b1ab-d46036bb7673,02-09-2022,83.74
99d75503-7e6e-4df7-a89c-1f81bd21c2f6,3bc07564-4105-4a33-b1ab-d46036bb7673,05-11-2021,349.96
b59ef2c1-8fa7-4b75-a8bb-01f136c73bb4,3bc07564-4105-4a33-b1ab-d46036bb7673,19-07-2020,68.77
c6a7bede-98f9-4f08-9f76-b57dd18551a8,3bc07564-4105-4a33-b1ab-d46036bb7673,10-03-2024,153.66
db493978-1a87-40e5-81b9-5fdccefef16b,3bc07564-4105-4a33-b1ab-d46036bb7673,01-02-2021,363.24
28aadbf5-f3e6-40cf-90b4-93ea658b2ada,3bc9bc65-8ffd-47d3-8e40-ab8d881c6398,14-01-2020,187.06
3a11261b-de83-40ba-b66d-310d57b0b670,3bc9bc65-8ffd-47d3-8e40-ab8d881c6398,19-09-2023,122.78
5008fdf3-d1d1-43aa-a9b3-a4b2dd89c98e,3bc9bc65-8ffd-47d3-8e40-ab8d881c6398,15-05-2021,360.09
a9fc553f-c340-469f-b2c5-62691d49fd2b,3bc9bc65-8ffd-47d3-8e40-ab8d881c6398,08-09-2024,39.9
0fbeff9c-ee18-4f20-9448-f134708de1ad,3bec812e-4109-4258-899b-0ea7abe5a8c0,08-07-2020,454.9
1085a02f-abfc-4344-8e39-48d9398dd39f,3bec812e-4109-4258-899b-0ea7abe5a8c0,28-05-2024,107.61
6a1b38c9-c989-41a1-89fa-b9347f272f72,3bec812e-4109-4258-899b-0ea7abe5a8c0,16-11-2023,381.91
887ba698-09c5-4d31-a307-032325dcc05f,3bec812e-4109-4258-899b-0ea7abe5a8c0,04-06-2022,253.11
19c4d2b3-acef-441a-9b04-d82bf157ea99,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,29-05-2024,457.82
5cced60b-7498-41e6-b7f5-a58d92432834,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,21-03-2024,486.29
7afd97de-e69f-47cd-b924-4e04c5f7a162,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,30-03-2020,65.57
94661ecc-e14b-4999-9b80-78f4367605f1,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,04-06-2023,415.35
bd961655-0135-4347-a3cb-65add58d2d52,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,27-05-2023,310.03
d7714c8c-8d22-41fa-a70e-028dee3d5892,3c185cfe-d4ce-454c-9393-e1214f6ad8ba,16-01-2024,217.83
0bf499d5-bce6-432c-bd8f-dc827c0c45c1,3c401bca-8b94-41ed-879a-7e3a6cde50df,13-09-2024,103.12
82546533-fe8e-4ff1-9508-8e9017b11c8d,3c401bca-8b94-41ed-879a-7e3a6cde50df,16-01-2020,177.64
c3384199-93aa-49f0-b3de-840ec3aeae63,3c401bca-8b94-41ed-879a-7e3a6cde50df,10-12-2021,185.05
d1c79e59-1529-44c4-9075-1d8764c2ec1d,3c401bca-8b94-41ed-879a-7e3a6cde50df,27-01-2024,364.65
2703e2df-d4a0-4e7a-acc9-ef104f10d336,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,14-10-2020,447.79
60c5b2c7-77c5-4220-9338-c024105d532f,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,19-10-2023,422.59
e5897706-04ef-47bf-8e52-86fcd1f5cb3c,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,27-01-2023,377.12
e9fa385b-062d-4828-a3ab-f70986fc1a3c,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,02-03-2024,125.05
f2ecf935-0177-43e9-9d15-4321b82db78b,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,15-11-2022,242.47
f71da167-cc7d-4786-b5af-539d9c09f284,3c68a4ae-c4c8-4c54-bde7-ad1364d5c77c,02-07-2024,74.19
39e44a7f-253a-4102-8d19-c73f91917cb3,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,17-10-2022,335.85
6e39b111-f22c-4607-94b0-0adc05142f7b,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,02-10-2021,155.31
737f645f-052d-4975-9c37-79ad4c685bcb,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,16-06-2023,475.13
870786ed-5570-49c9-a567-cc387469a856,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,19-04-2021,183.79
cc93eb8b-e8ad-48d8-b6e5-5fb32c1232fc,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,24-02-2021,122.65
e78dcae4-86a3-4a67-9df2-117bdf2ed47c,3c7c38a4-9764-4147-b1c7-2c1b81633f2c,13-07-2023,262.54
1e66ea10-1c6e-4754-bc97-2fca5ba7654b,3c881630-4f82-42db-82d1-dde52107f0b8,06-02-2021,419.28
2edec591-4db4-4ed5-a214-20a488c319a8,3c881630-4f82-42db-82d1-dde52107f0b8,14-07-2024,423.35
2f16bbcd-12ac-450e-907b-6ad102d8dc81,3c881630-4f82-42db-82d1-dde52107f0b8,03-07-2024,417.76
32641e27-621e-45d0-aa7c-eb422148380a,3c881630-4f82-42db-82d1-dde52107f0b8,31-07-2022,160.94
424ca13a-25c7-4e7f-9b14-8d8378f13a47,3c881630-4f82-42db-82d1-dde52107f0b8,04-11-2022,90.46
637f9960-4455-4afa-82e7-548b9b8c3a36,3c881630-4f82-42db-82d1-dde52107f0b8,29-02-2020,175.93
59a924bf-e840-4e5b-a2f5-e41c6ba13b5e,3cc0525b-e849-413f-af11-244e5b1a0f02,11-12-2023,144.43
bd0de498-370d-4811-8b15-8513bdaba952,3cc0525b-e849-413f-af11-244e5b1a0f02,23-08-2022,118.1
0807bb7f-7342-4f13-8312-f11d2acb520e,3d09b1cb-abab-4a19-a7b1-fbbf5455199d,30-06-2021,286.57
30e506a8-8f35-4d91-96b8-b1da0f429fa1,3d09b1cb-abab-4a19-a7b1-fbbf5455199d,07-04-2022,60.28
44988b1c-8e9a-4e6a-82d8-b9968cbb2cb3,3d09b1cb-abab-4a19-a7b1-fbbf5455199d,12-03-2022,57
e34f7e81-dac8-4985-849b-2ac3dda27c34,3d09b1cb-abab-4a19-a7b1-fbbf5455199d,04-06-2023,12.21
4453fcae-0d3f-47e8-ac99-5d109ee9cedc,3d3fd9f2-c2bd-4829-a4bb-2b227c15cb18,08-12-2020,478.52
477629a1-ed2c-4d55-9638-be60cd9b2c41,3d3fd9f2-c2bd-4829-a4bb-2b227c15cb18,21-04-2021,26.25
48e96fd9-40e3-48db-8d69-b9290a4328ba,3d3fd9f2-c2bd-4829-a4bb-2b227c15cb18,23-06-2023,274.34
68cfffdb-8813-4d05-b934-0d8713422405,3d3fd9f2-c2bd-4829-a4bb-2b227c15cb18,30-10-2023,423.81
c1516809-0e6e-4eac-9617-19bd723241fc,3d3fd9f2-c2bd-4829-a4bb-2b227c15cb18,24-04-2024,255.26
06689a4d-da16-40b0-9b32-b9299976bc9c,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,19-02-2022,490.95
0bae1049-6913-4853-ad0e-8b2f4306e5e0,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,25-12-2022,493.46
1e934ca3-f42c-4c18-9db0-88478ca0d73c,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,22-02-2024,369.53
2f8c676c-0709-4040-bdbd-a67f47507330,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,30-01-2024,348.19
6e2333d1-cb04-42cb-91cc-2eb69e57de27,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,22-12-2023,436.84
8c3c589c-e969-4282-8329-288137dd2ae4,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,14-08-2023,485.41
dde970f5-7b9e-4853-8be1-31043e1516d0,3d504775-5fae-40c0-9ac1-d21dfc8b9eaf,28-06-2022,218.49
0882744f-ae82-4594-bab9-1f16affe0549,3e240a04-4054-4511-b968-34431bff7cbe,23-10-2021,340.59
8c9b1f1d-1b31-43a5-bee7-f253bb7b39eb,3e240a04-4054-4511-b968-34431bff7cbe,08-03-2024,372.63
9238a623-65fc-454f-80ee-b1eecadc7812,3e240a04-4054-4511-b968-34431bff7cbe,08-03-2021,389.29
a55fbdde-17cf-4775-8341-d7ea628a017c,3e240a04-4054-4511-b968-34431bff7cbe,01-06-2021,236.7
beaba682-2aca-47a0-a5d6-6fb482caba7a,3e240a04-4054-4511-b968-34431bff7cbe,10-01-2020,96.92
f8875eda-1315-40ca-9769-75300c3dc0a9,3e240a04-4054-4511-b968-34431bff7cbe,01-05-2023,229.49
546fdc3f-df59-4048-bb79-3bbd64c768ac,3e2f6668-57c3-4897-a04f-4422e78bc80c,10-09-2020,416.86
64a23b2b-bef0-4028-bc48-b4ec425da109,3e2f6668-57c3-4897-a04f-4422e78bc80c,08-01-2024,159.59
79607629-fbc2-41f0-b79f-7c52c2333183,3e2f6668-57c3-4897-a04f-4422e78bc80c,15-03-2023,167.44
7a8593ea-23ff-4a03-8deb-46c61456477c,3e2f6668-57c3-4897-a04f-4422e78bc80c,31-03-2022,175.91
7d3dba22-559d-4239-b4bb-2dc5eb85e907,3e2f6668-57c3-4897-a04f-4422e78bc80c,31-08-2024,157.11
966cab13-607d-4a5f-9181-820aac2e63cd,3e2f6668-57c3-4897-a04f-4422e78bc80c,22-12-2021,450.39
c249e8eb-06e8-483f-9b4a-836feb535484,3e2f6668-57c3-4897-a04f-4422e78bc80c,07-08-2023,204.39
1374e56f-4d5b-4a4b-ad74-e16b2836a9d5,3e61a7da-fc36-48f9-987f-450e0023b505,22-12-2022,476.64
2079239f-be13-4e5e-a408-7bad57f82637,3e61a7da-fc36-48f9-987f-450e0023b505,31-07-2021,132.62
566aeb46-890c-4fb0-ace9-5e83a2e36ee4,3e61a7da-fc36-48f9-987f-450e0023b505,18-12-2023,463.83
66cdd1b3-8416-45d0-85f9-6ba0db65482e,3e61a7da-fc36-48f9-987f-450e0023b505,28-11-2022,466.87
672f8009-d1cd-4e51-bf1b-7156595fbc7a,3e61a7da-fc36-48f9-987f-450e0023b505,12-02-2023,385.9
beaa02c9-edf1-4a4c-b730-44490236a20c,3e61a7da-fc36-48f9-987f-450e0023b505,17-12-2021,270.03
de9290d5-c824-453e-bbfa-8201070839fd,3e61a7da-fc36-48f9-987f-450e0023b505,27-04-2022,32.58
eaaff4f2-61ee-428b-9510-f76926bd8642,3e61a7da-fc36-48f9-987f-450e0023b505,16-03-2022,258.07
0c7033b3-839a-417a-870a-20d217c2768c,3e6cba08-5900-4324-91ef-57fbbd90998b,02-11-2020,353.11
6abff64e-fa58-4621-aa3e-eb2eab24bd04,3e6cba08-5900-4324-91ef-57fbbd90998b,04-09-2021,344.04
c0f042ad-9bb0-4f7b-a2f0-07f094b4fc06,3e6cba08-5900-4324-91ef-57fbbd90998b,25-06-2022,101.79
ed7147d9-188d-44f5-88db-e386e8f0898d,3e6cba08-5900-4324-91ef-57fbbd90998b,14-01-2022,387.86
2ca4f608-017c-4af7-ae69-89d0dfd37433,3ec17725-bd54-4353-8e2b-f7f3f76ff13f,22-09-2024,15.48
3ed2070f-35d2-4fa3-acf1-bd3e26df96d7,3ec17725-bd54-4353-8e2b-f7f3f76ff13f,22-04-2020,325.46
4a114581-ef6d-4e46-bc9f-e2309782ca36,3ec17725-bd54-4353-8e2b-f7f3f76ff13f,30-01-2021,396.66
74b7c733-5bd7-4527-a3ef-ad21b9c9ab57,3ec17725-bd54-4353-8e2b-f7f3f76ff13f,28-07-2021,90.99
df02fe0b-3c32-42b9-a343-bb5d877d0198,3ec17725-bd54-4353-8e2b-f7f3f76ff13f,16-03-2022,182.07
05f68118-8d0b-4eae-aafb-a3558d6363db,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,16-09-2024,205.53
0c71207e-0a85-4679-9183-3174dfefce24,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,17-10-2024,114.66
7bf30b11-1609-4554-9ae7-8093a29198ab,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,19-06-2020,195.76
80589984-7f3b-4d14-8e4a-eb451f755be7,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,20-07-2020,403.4
8ef3d6c9-c4f8-4a14-b76b-51800546681f,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,11-10-2023,480.09
e7732b12-dc98-4c9a-8f9e-afd4b11dadc3,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,05-02-2022,152.37
ee2c01fd-95e1-47cd-af3c-6b33d4d0917a,3f1d87fc-600e-4bee-b3fa-60bb3c9d1d08,19-07-2021,86.72
20e2b14c-767d-418d-a208-55ff7a9c0edb,3f2c365d-6af2-4bed-946a-52c1478f1991,11-04-2023,310.6
2cd6ae6d-4612-4d35-939d-d39f87319b3a,3f2c365d-6af2-4bed-946a-52c1478f1991,29-12-2021,97.06
c37c3d24-70a4-4ad2-8616-0d0de7414093,3f2c365d-6af2-4bed-946a-52c1478f1991,05-12-2023,392.98
ece896f6-dcc0-4395-b19b-5f2e83d76543,3f2c365d-6af2-4bed-946a-52c1478f1991,06-12-2020,72.32
f784d1dd-443e-454f-ab63-1946614b8603,3f2c365d-6af2-4bed-946a-52c1478f1991,12-01-2023,290.84
25a5cb29-23d6-406c-a7ca-3e7119fdf6c2,3f45637d-1c82-42db-9856-a6f950a89f8a,03-03-2022,325.44
7a02d69d-9855-4731-b778-02cd9d9324d2,3f45637d-1c82-42db-9856-a6f950a89f8a,21-06-2021,470.5
c32af6b0-543c-4147-abfe-63f3199fd34f,3f45637d-1c82-42db-9856-a6f950a89f8a,04-05-2024,460.67
ce679773-2833-48b5-8ed5-be2ef6c5476c,3f45637d-1c82-42db-9856-a6f950a89f8a,07-02-2024,333.51
397966f5-cd16-42ae-8880-258fbf8551dc,3fa290f9-deb2-4344-a6c5-38343cee0030,16-11-2023,60.23
53311e72-64ba-41b4-88f7-d2fe4667f04e,3fa290f9-deb2-4344-a6c5-38343cee0030,16-02-2023,276.36
e1e24a98-da03-4dff-9db8-8da53474ccf0,3fa290f9-deb2-4344-a6c5-38343cee0030,20-10-2022,264.99
09521f0a-b638-4fa2-83df-d93d0b87657f,3fa9728f-89bd-45c0-bf12-2a24e09ce135,17-03-2024,195.68
33fb62a6-6d75-4f94-89d0-e7a8e256441d,3fa9728f-89bd-45c0-bf12-2a24e09ce135,08-08-2024,218.16
4a7d555c-5d39-4539-b735-da6baf3496e5,3fa9728f-89bd-45c0-bf12-2a24e09ce135,15-03-2024,60.4
b733e76d-404c-4d85-b4b6-b80f195b2d21,3fa9728f-89bd-45c0-bf12-2a24e09ce135,08-10-2024,436.77
b8060c6a-d864-40d8-9463-760662a76736,3fdac5e0-e7a7-40b1-b4c1-5f1e3ea49187,27-05-2022,499.39
c41de8ce-4eee-4ddc-bae8-c1cc277b9287,3fdac5e0-e7a7-40b1-b4c1-5f1e3ea49187,28-07-2021,226.93
f0f304f7-c787-4540-9dd4-bd565a11ffe4,3fdac5e0-e7a7-40b1-b4c1-5f1e3ea49187,15-03-2020,76.36
12834f64-0a35-4c87-b5dc-93dae236c8c8,3ffc1793-f4a2-4e3d-b5e0-74531982356e,11-01-2020,36.12
3129086d-035f-4b9d-a2b9-827d2ab93955,3ffc1793-f4a2-4e3d-b5e0-74531982356e,22-04-2024,312.06
6ba5bfc2-ed0c-443b-b2b5-a58496f01e5d,3ffc1793-f4a2-4e3d-b5e0-74531982356e,10-04-2023,30.8
c05b7317-8118-4836-b486-29eaf4f06788,3ffc1793-f4a2-4e3d-b5e0-74531982356e,28-05-2021,249.48
38557217-3133-4b07-95e0-c60b9ca88766,40727fbb-de95-4ec6-8d7c-60da99c4440a,14-09-2023,358.07
a1065daf-39f2-4c73-95d1-84ce744adeae,40727fbb-de95-4ec6-8d7c-60da99c4440a,02-05-2023,426.31
a8656693-0586-4d92-938c-a3a2f6541f69,40727fbb-de95-4ec6-8d7c-60da99c4440a,28-05-2020,203.67
af030fe9-1dd3-4a02-aa74-d5aae9a98f62,40727fbb-de95-4ec6-8d7c-60da99c4440a,17-05-2021,354.62
d24926e0-954e-446e-b152-4e05ac28884a,40727fbb-de95-4ec6-8d7c-60da99c4440a,26-08-2020,337.77
317f38d1-568a-43f3-82c3-28edd8159350,408f7afc-f2a9-4b81-91d6-8763bbb91618,13-03-2021,211.42
8955d51b-8831-4598-87fd-52c3896de237,408f7afc-f2a9-4b81-91d6-8763bbb91618,22-05-2023,210.67
ca354443-b91e-4737-b7e1-a15e04747bb7,408f7afc-f2a9-4b81-91d6-8763bbb91618,03-05-2024,202.09
edd1d27d-6564-4097-b8e9-abf3055f0f08,408f7afc-f2a9-4b81-91d6-8763bbb91618,07-10-2023,336.55
dc2ace4b-a979-4d32-946c-7b59f7f7c5cb,4119e15c-9847-4e3b-b41f-94201ec44fd7,26-01-2024,372.22
f96bb52c-d328-4d22-82dd-18b881e3da30,4119e15c-9847-4e3b-b41f-94201ec44fd7,30-12-2023,308.38
1f72dbb6-99b1-4a88-91d7-9df9377fea90,41677c61-3038-40fc-bd0a-de814c886d19,16-08-2022,478.53
a37e7098-ce6e-4bd5-83a8-2f9d350eeff4,41677c61-3038-40fc-bd0a-de814c886d19,26-07-2024,233.94
aca75bd2-3673-4017-ae4c-31e5493528ec,41677c61-3038-40fc-bd0a-de814c886d19,20-05-2022,132.23
2a752eaa-9a45-430a-a484-cca65a05d210,4184d81f-4256-407b-9f60-69439265c3e9,14-07-2021,406.94
4c9ef3fb-c7b3-484a-89e2-f3d197c1bfbc,4184d81f-4256-407b-9f60-69439265c3e9,27-03-2020,325.96
60b03a37-9524-4624-954a-7ee189b62ce9,4184d81f-4256-407b-9f60-69439265c3e9,26-10-2023,108.91
7b21dc23-7c8b-4521-bdae-af223d5d284b,4184d81f-4256-407b-9f60-69439265c3e9,06-01-2023,326.59
7c386014-53a8-4df7-908c-40e16c81d6c6,4184d81f-4256-407b-9f60-69439265c3e9,04-02-2022,90.7
b9b0874d-2bc8-4238-b214-054c853249e4,4184d81f-4256-407b-9f60-69439265c3e9,28-08-2024,167.86
c6618ff8-44b4-4a27-b312-895eed550c48,4184d81f-4256-407b-9f60-69439265c3e9,17-02-2020,398.72
dd78dac0-540b-4272-af76-aa29a7fbf494,4184d81f-4256-407b-9f60-69439265c3e9,20-10-2020,273.66
ef5ec782-201e-42bc-92d4-b258d50dfdd3,4184d81f-4256-407b-9f60-69439265c3e9,02-10-2023,388.27
036c10d9-1c8b-471e-a4f1-537e6defa3b6,41861722-dc79-4cfd-967d-23cbf8e9638b,10-03-2022,275.26
6e3f7e44-c9c2-4903-a07d-cedcb649fe42,41861722-dc79-4cfd-967d-23cbf8e9638b,12-06-2024,244.12
8b94e747-f058-4b3b-ace0-e880d6481b65,41861722-dc79-4cfd-967d-23cbf8e9638b,02-03-2023,338.23
aec53fef-ffb5-4611-a910-c7bd4ed57e82,41861722-dc79-4cfd-967d-23cbf8e9638b,24-01-2021,73.28
c2cbb9df-cca8-4f00-a713-f163e9668f5f,41861722-dc79-4cfd-967d-23cbf8e9638b,25-07-2024,148.59
da853055-7eff-45c1-87f1-10a136b4ec02,41861722-dc79-4cfd-967d-23cbf8e9638b,18-05-2020,422.33
ddf7b459-98b0-4d7e-9607-4272a40cf79f,41861722-dc79-4cfd-967d-23cbf8e9638b,21-11-2020,450.41
18cd91a3-4e86-4767-ab9d-fd837a41094e,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,28-06-2020,58.3
2642375d-79bd-499e-9e3d-93026b63f79e,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,21-11-2022,387.91
76abc041-9180-4d06-a5fe-739e20bfcf7a,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,16-10-2021,205.48
774eef92-b18b-4e0f-ad56-f39ee4d7ddc2,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,24-10-2020,203.26
7b133174-fc32-4b23-9cb3-b3b450e112a7,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,27-09-2023,467.69
b55b54bf-6da7-4c77-a591-d9030f020b88,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,08-06-2022,113.34
d5856025-4f75-4792-9209-bff6cd0b710c,41fa9c90-e0f9-4f63-99ef-4ba3fb9d240b,28-08-2023,419.47
7cccdf55-20ca-4fd1-9e7a-4ac72a035de1,42bd5853-445c-4a87-82ed-58599334d6d7,24-10-2021,184.79
85fba91c-81a8-4511-94f4-a5331a25a384,42bd5853-445c-4a87-82ed-58599334d6d7,12-07-2022,29.33
a30174ec-fdac-48cf-817a-77ef2fa79afd,42bd5853-445c-4a87-82ed-58599334d6d7,01-06-2023,69.05
ebb46390-a07f-49bd-a7b7-570bfc238085,42bd5853-445c-4a87-82ed-58599334d6d7,08-06-2022,458.58
8c7d11fe-0d1b-4197-b1d1-97d3d9d5262f,42c164b5-3881-4f31-80a7-5e60d8097a54,17-09-2024,75.21
9da8c5bf-91f9-40b8-ba02-10f269ce4a6a,42c164b5-3881-4f31-80a7-5e60d8097a54,23-04-2020,197.45
9f0dfac6-39cd-4f1e-8776-e848791cd848,42c164b5-3881-4f31-80a7-5e60d8097a54,25-08-2023,439.61
b55d3f94-27ff-45d7-800d-c94caacc893f,42c164b5-3881-4f31-80a7-5e60d8097a54,09-06-2024,294.38
bb1e35bf-000b-42a5-8de1-08780d887c27,42c164b5-3881-4f31-80a7-5e60d8097a54,15-03-2023,330.11
053427f2-ade6-4d6f-b17c-823aa23774c1,4302e675-1cee-4bd7-b968-d8e9cd523168,06-12-2022,488.72
095e9131-dd25-4fac-81c4-a691a3c6fa85,4302e675-1cee-4bd7-b968-d8e9cd523168,22-08-2022,96.26
438ee317-88aa-4dc3-884e-0c6a5c12d89a,4302e675-1cee-4bd7-b968-d8e9cd523168,18-07-2023,150.75
a2f74d8a-f15b-4ac5-9f3b-58aa5034c802,4302e675-1cee-4bd7-b968-d8e9cd523168,10-03-2020,440.26
b4ff705c-167d-4b82-8ea5-ecf501eb9daf,4302e675-1cee-4bd7-b968-d8e9cd523168,04-09-2020,357.62
1f1e583a-d0d8-44f6-9e3e-dbb07e3605b8,456c8e15-b4f3-4641-8d70-dd5f4308714f,06-05-2024,112.38
27bb25d1-0c94-45d7-aeb2-8601bb33bed2,456c8e15-b4f3-4641-8d70-dd5f4308714f,25-05-2020,220.42
6011ef92-027e-42a6-8c88-f79eedabe83f,456c8e15-b4f3-4641-8d70-dd5f4308714f,25-04-2022,377.66
806695af-d4b0-4fd1-a8a2-01011179c737,456c8e15-b4f3-4641-8d70-dd5f4308714f,07-09-2023,284.28
8acb4081-dc82-40fe-81df-52da8f98899d,456c8e15-b4f3-4641-8d70-dd5f4308714f,11-05-2021,307.48
ac355c52-6008-457d-a54e-50aae7aeef21,456c8e15-b4f3-4641-8d70-dd5f4308714f,22-11-2022,79.24
b4b00966-0382-40e0-b808-1eede18a16a2,456c8e15-b4f3-4641-8d70-dd5f4308714f,16-12-2023,109.98
d19f25da-a85d-4175-a868-1216079af4ef,456c8e15-b4f3-4641-8d70-dd5f4308714f,30-01-2021,379.14
14aa4256-8fe3-462a-b52c-ef1133c1460b,45af4000-9151-424c-963f-9a93fbed2f2b,15-09-2022,293.97
15c22f62-5fc8-4f91-800f-08434b88fa35,45af4000-9151-424c-963f-9a93fbed2f2b,09-03-2022,128.53
c15e5a99-2701-4c85-a373-2a336d278f9f,45af4000-9151-424c-963f-9a93fbed2f2b,24-09-2023,30.68
2a491f5c-c4f7-43bd-92f7-83c84f4f93ab,46c4a327-a230-4e71-9917-db719c34c4d1,06-03-2023,181.95
4452ec07-7013-44a8-bbbd-ec2ae67ea642,46c4a327-a230-4e71-9917-db719c34c4d1,09-02-2024,296.3
